Product_ID,Product_Name,Category,Sub_Category,Price,Customer_Age,Customer_Gender,Purchase_History,Review_Rating,Review_Sentiment
P2612,Sweater,Clothing,T-Shirts,66.33,43,Male,24,3,Neutral
P2613,Perfume,Beauty,Skin Care,69.39,34,Male,29,3,Positive
P2614,Headphones,Electronics,Laptops,1380.0,28,Male,50,5,Positive
P2615,Nail Polish,Beauty,Fragrance,72.66,28,Male,43,3,Neutral
P2616,Chair,Furniture,Cabinet,232.47,42,Male,29,4,Positive
P2617,T-Shirt,Clothing,T-Shirts,138.92,57,Male,12,3,Neutral
P2618,Sweater,Clothing,T-Shirts,71.27,18,Male,42,5,Neutral
P2619,Football,Sports,Football,191.87,25,Female,25,5,Neutral
P2620,Jacket,Clothing,Shoes,58.08,45,Female,29,4,Neutral
P2621,Shampoo,Beauty,Skin Care,102.36,44,Male,15,5,Positive
P2622,Jacket,Clothing,Pants,103.63,31,Female,24,5,Positive
P2623,Wireless Mouse,Electronics,Laptops,117.67,51,Female,19,3,Neutral
P2624,Couch,Furniture,Cabinet,347.71,22,Female,41,4,Very Positive
P2625,Bookshelf,Furniture,Table,119.33,47,Male,20,3,Positive
P2626,Sofa,Furniture,Table,779.57,20,Female,9,4,Very Positive
P2627,Microwave,Home Appliances,Air Conditioner,191.64,48,Female,21,5,Positive
P2628,Smartphone,Electronics,Laptops,1219.71,43,Male,19,5,Very Positive
P2629,Laptop,Electronics,Mobile Phones,193.49,23,Female,20,4,Positive
P2630,Smartwatch,Electronics,Tablets,943.56,61,Female,0,4,Very Positive
P2631,Tennis Racket,Sports,Football,370.33,45,Female,17,5,Positive
P2632,Pants,Clothing,T-Shirts,181.61,32,Female,26,3,Neutral
P2633,Football,Sports,Yoga Mat,567.3,56,Male,19,5,Positive
P2634,Basketball,Sports,Yoga Mat,522.22,43,Male,17,5,Positive
P2635,Smartphone,Electronics,Headphones,107.15,21,Female,33,5,Positive
P2636,Jacket,Clothing,Jackets,162.56,26,Female,28,4,Positive
P2637,Yoga Mat,Sports,Yoga Mat,81.6,24,Male,8,4,Positive
P2638,Air Conditioner,Home Appliances,Vacuum Cleaner,355.85,18,Female,42,5,Positive
P2639,Air Conditioner,Home Appliances,Microwave,131.03,43,Male,10,5,Positive
P2640,Wireless Mouse,Electronics,Tablets,1075.96,28,Female,41,4,Very Positive
P2641,Basketball,Sports,Tennis Racket,398.77,64,Male,7,5,Very Positive
P2642,Soccer Ball,Sports,Bicycle,386.67,18,Male,47,4,Very Positive
P2643,Microwave,Home Appliances,Vacuum Cleaner,454.5,55,Male,6,4,Very Positive
P2644,Perfume,Beauty,Skin Care,121.21,47,Male,17,3,Neutral
P2645,Skincare Cream,Beauty,Fragrance,192.65,41,Female,10,3,Neutral
P2646,Chair,Furniture,Cabinet,157.48,33,Male,25,5,Neutral
P2647,Chair,Furniture,Chair,343.99,46,Female,19,5,Positive
P2648,Microwave,Home Appliances,Microwave,948.84,51,Male,19,4,Positive
P2649,Bluetooth Speaker,Electronics,Speakers,966.33,41,Male,23,4,Positive
P2650,Couch,Furniture,Bookshelf,231.41,58,Female,12,4,Positive
P2651,Foundation,Beauty,Hair Care,171.78,40,Male,22,4,Positive
P2652,Bluetooth Speaker,Electronics,Headphones,1027.53,33,Female,28,5,Very Positive
P2653,Dishwasher,Home Appliances,Refrigerator,123.34,63,Female,0,4,Neutral
P2654,Shampoo,Beauty,Nail Polish,94.9,50,Female,14,4,Positive
P2655,Bluetooth Speaker,Electronics,Speakers,1054.59,65,Female,14,5,Positive
P2656,Washing Machine,Home Appliances,Washing Machine,411.71,60,Female,20,5,Very Positive
P2657,Foundation,Beauty,Nail Polish,22.23,52,Male,3,1,Neutral
P2658,Nail Polish,Beauty,Hair Care,84.01,27,Female,20,5,Positive
P2659,Microwave,Home Appliances,Refrigerator,474.26,60,Female,8,4,Positive
P2660,Chair,Furniture,Table,834.81,43,Male,13,4,Positive
P2661,Bicycle,Sports,Yoga Mat,582.37,36,Male,21,4,Positive
P2662,Bicycle,Sports,Football,45.92,18,Male,48,1,Negative
P2663,Laptop,Electronics,Mobile Phones,417.69,61,Female,0,5,Very Positive
P2664,Jeans,Clothing,Shoes,198.37,44,Male,18,5,Neutral
P2665,Smartwatch,Electronics,Laptops,1411.35,20,Female,18,4,Positive
P2666,Yoga Mat,Sports,Yoga Mat,52.87,33,Female,10,5,Neutral
P2667,Smartwatch,Electronics,Laptops,655.75,52,Female,20,4,Positive
P2668,Nail Polish,Beauty,Nail Polish,61.22,46,Female,12,4,Neutral
P2669,Tennis Racket,Sports,Football,240.21,34,Male,10,5,Very Positive
P2670,Wireless Mouse,Electronics,Headphones,1430.28,18,Female,12,4,Very Positive
P2671,Foundation,Beauty,Hair Care,181.31,57,Male,6,5,Positive
P2672,Shampoo,Beauty,Hair Care,25.36,42,Male,28,2,Negative
P2673,Microwave,Home Appliances,Vacuum Cleaner,606.17,37,Female,11,4,Positive
P2674,Basketball,Sports,Basketball,494.16,58,Female,17,4,Very Positive
P2675,Skincare Cream,Beauty,Nail Polish,64.3,34,Male,19,3,Positive
P2676,Dishwasher,Home Appliances,Air Conditioner,50.97,60,Female,17,4,Neutral
P2677,Bluetooth Speaker,Electronics,Mobile Phones,173.56,54,Female,18,3,Neutral
P2678,Shampoo,Beauty,Skin Care,189.08,43,Male,20,5,Neutral
P2679,Sofa,Furniture,Cabinet,988.87,54,Male,2,5,Very Positive
P2680,Lipstick,Beauty,Makeup,116.66,21,Female,35,3,Positive
P2681,Foundation,Beauty,Skin Care,102.94,49,Female,15,5,Positive
P2682,Jacket,Clothing,T-Shirts,148.2,22,Male,17,5,Neutral
P2683,Couch,Furniture,Cabinet,179.73,41,Female,20,4,Positive
P2684,Pants,Clothing,Jackets,126.21,24,Female,33,4,Positive
P2685,Tennis Racket,Sports,Bicycle,109.47,20,Female,8,3,Positive
P2686,Chair,Furniture,Sofa,991.01,64,Male,8,4,Very Positive
P2687,Headphones,Electronics,Headphones,1416.06,57,Female,9,5,Very Positive
P2688,Shampoo,Beauty,Hair Care,125.67,64,Male,2,4,Positive
P2689,Smartwatch,Electronics,Speakers,647.37,52,Male,10,4,Positive
P2690,Bookshelf,Furniture,Sofa,1435.58,38,Male,15,4,Positive
P2691,Yoga Mat,Sports,Bicycle,30.1,49,Male,20,2,Negative
P2692,Shampoo,Beauty,Fragrance,33.23,45,Male,21,3,Negative
P2693,Shampoo,Beauty,Skin Care,108.83,20,Female,29,5,Neutral
P2694,Tennis Racket,Sports,Tennis Racket,231.62,36,Male,20,5,Very Positive
P2695,Dress,Clothing,T-Shirts,154.4,44,Male,20,5,Neutral
P2696,Couch,Furniture,Chair,388.64,53,Male,13,5,Positive
P2697,Wireless Mouse,Electronics,Smartwatches,1320.42,60,Male,9,5,Very Positive
P2698,Bicycle,Sports,Tennis Racket,359.75,46,Female,13,5,Positive
P2699,Dining Table,Furniture,Chair,1449.41,49,Male,14,4,Positive
P2700,Chair,Furniture,Cabinet,879.38,47,Male,24,5,Very Positive
P2701,Laptop,Electronics,Smartwatches,1165.13,46,Male,22,5,Very Positive
P2702,Jacket,Clothing,Sweaters,92.49,61,Male,7,4,Neutral
P2703,Tablet,Electronics,Mobile Phones,90.62,18,Female,17,5,Positive
P2704,Refrigerator,Home Appliances,Air Conditioner,901.42,39,Male,13,5,Positive
P2705,Wireless Mouse,Electronics,Mobile Phones,1223.94,48,Male,25,5,Positive
P2706,Foundation,Beauty,Hair Care,108.87,31,Male,29,5,Neutral
P2707,Yoga Mat,Sports,Bicycle,670.13,23,Male,20,5,Positive
P2708,Washing Machine,Home Appliances,Washing Machine,167.29,31,Male,21,3,Neutral
P2709,Perfume,Beauty,Hair Care,150.84,35,Male,19,5,Neutral
P2710,Couch,Furniture,Chair,1252.21,22,Female,12,5,Very Positive
P2711,Chair,Furniture,Table,274.1,20,Male,8,4,Positive
P2712,Dining Table,Furniture,Sofa,527.98,44,Male,12,4,Positive
P2713,Chair,Furniture,Chair,641.7,35,Male,28,4,Positive
P2714,Tennis Racket,Sports,Basketball,537.71,65,Female,20,4,Positive
P2715,Foundation,Beauty,Nail Polish,22.23,56,Male,20,1,Negative
P2716,Smartwatch,Electronics,Headphones,99.09,53,Male,20,3,Positive
P2717,Microwave,Home Appliances,Vacuum Cleaner,452.37,28,Male,13,4,Very Positive
P2718,Shampoo,Beauty,Makeup,166.56,42,Female,10,4,Positive
P2719,Laptop,Electronics,Smartwatches,816.33,36,Male,22,5,Positive
P2720,Sweater,Clothing,Jackets,155.06,32,Male,15,4,Neutral
P2721,Sweater,Clothing,Shoes,146.55,31,Female,25,4,Neutral
P2722,Refrigerator,Home Appliances,Vacuum Cleaner,684.36,50,Male,0,5,Positive
P2723,Tablet,Electronics,Mobile Phones,1305.24,50,Female,13,4,Positive
P2724,Smartwatch,Electronics,Headphones,860.09,18,Male,47,4,Positive
P2725,Shampoo,Beauty,Nail Polish,146.95,22,Female,30,4,Neutral
P2726,Skincare Cream,Beauty,Nail Polish,131.54,52,Female,15,3,Positive
P2727,Shampoo,Beauty,Nail Polish,177.66,23,Male,6,3,Neutral
P2728,Headphones,Electronics,Laptops,200.55,34,Male,12,5,Very Positive
P2729,Shampoo,Beauty,Hair Care,146.8,20,Female,42,3,Positive
P2730,Skincare Cream,Beauty,Skin Care,75.82,30,Male,20,5,Positive
P2731,Vacuum Cleaner,Home Appliances,Air Conditioner,854.02,23,Female,38,4,Very Positive
P2732,Cabinet,Furniture,Sofa,930.95,65,Male,0,5,Positive
P2733,Shampoo,Beauty,Fragrance,15.28,51,Female,20,1,Neutral
P2734,Basketball,Sports,Tennis Racket,109.86,63,Male,18,3,Positive
P2735,Shampoo,Beauty,Nail Polish,132.85,61,Male,0,4,Neutral
P2736,Smartphone,Electronics,Mobile Phones,1270.29,34,Male,25,4,Positive
P2737,Dishwasher,Home Appliances,Microwave,925.34,29,Female,50,5,Very Positive
P2738,Cabinet,Furniture,Cabinet,511.77,55,Female,6,4,Positive
P2739,Jeans,Clothing,Sweaters,164.55,26,Female,29,3,Neutral
P2740,Football,Sports,Basketball,174.68,63,Male,3,3,Neutral
P2741,Tablet,Electronics,Speakers,1414.55,42,Male,18,5,Very Positive
P2742,Perfume,Beauty,Hair Care,97.91,60,Female,4,4,Neutral
P2743,Couch,Furniture,Bookshelf,727.1,52,Male,0,4,Positive
P2744,Cabinet,Furniture,Bookshelf,1269.34,40,Female,23,5,Very Positive
P2745,Basketball,Sports,Bicycle,291.99,28,Female,35,5,Very Positive
P2746,Air Conditioner,Home Appliances,Air Conditioner,278.45,55,Male,20,4,Very Positive
P2747,Cabinet,Furniture,Sofa,513.66,36,Male,14,5,Positive
P2748,Jacket,Clothing,Sweaters,30.27,39,Female,19,2,Neutral
P2749,Foundation,Beauty,Hair Care,20.21,38,Female,26,3,Neutral
P2750,Air Conditioner,Home Appliances,Microwave,570.49,35,Female,23,4,Very Positive
P2751,Shampoo,Beauty,Fragrance,183.78,19,Male,38,5,Neutral
P2752,Dining Table,Furniture,Cabinet,1345.7,22,Male,29,4,Positive
P2753,Bookshelf,Furniture,Chair,497.22,64,Male,18,5,Positive
P2754,Dining Table,Furniture,Bookshelf,1357.09,29,Male,8,4,Positive
P2755,Foundation,Beauty,Fragrance,196.43,63,Female,20,3,Positive
P2756,Couch,Furniture,Chair,1456.58,64,Female,15,4,Very Positive
P2757,Smartphone,Electronics,Smartwatches,421.94,21,Female,10,4,Very Positive
P2758,Sweater,Clothing,Jackets,45.09,61,Male,16,3,Negative
P2759,T-Shirt,Clothing,Dresses,80.09,21,Male,18,4,Neutral
P2760,T-Shirt,Clothing,Jackets,92.76,54,Female,9,5,Neutral
P2761,Perfume,Beauty,Makeup,194.76,48,Male,13,5,Positive
P2762,Skincare Cream,Beauty,Makeup,9.08,49,Female,24,2,Negative
P2763,Laptop,Electronics,Speakers,856.9,56,Male,14,5,Positive
P2764,Chair,Furniture,Bookshelf,814.3,50,Male,2,5,Positive
P2765,Chair,Furniture,Chair,224.24,48,Male,24,5,Very Positive
P2766,Jeans,Clothing,Shoes,122.94,50,Female,7,4,Positive
P2767,Pants,Clothing,T-Shirts,119.51,47,Female,21,5,Neutral
P2768,Bicycle,Sports,Bicycle,464.0,45,Female,11,4,Positive
P2769,Yoga Mat,Sports,Bicycle,566.79,40,Male,21,5,Very Positive
P2770,Sofa,Furniture,Cabinet,901.58,25,Male,9,4,Very Positive
P2771,Microwave,Home Appliances,Washing Machine,644.13,27,Female,15,4,Very Positive
P2772,Bookshelf,Furniture,Chair,1461.4,42,Male,29,4,Very Positive
P2773,Refrigerator,Home Appliances,Refrigerator,776.28,42,Female,22,4,Very Positive
P2774,Microwave,Home Appliances,Vacuum Cleaner,646.04,58,Female,12,4,Positive
P2775,Skincare Cream,Beauty,Nail Polish,5.29,35,Female,28,2,Neutral
P2776,Chair,Furniture,Sofa,545.13,40,Female,27,4,Positive
P2777,Foundation,Beauty,Fragrance,156.86,25,Male,16,5,Neutral
P2778,T-Shirt,Clothing,Shoes,169.71,51,Male,9,5,Positive
P2779,Shampoo,Beauty,Skin Care,84.71,36,Female,27,4,Neutral
P2780,Basketball,Sports,Tennis Racket,200.78,50,Female,2,5,Positive
P2781,Soccer Ball,Sports,Yoga Mat,439.93,30,Male,11,4,Positive
P2782,Headphones,Electronics,Speakers,481.79,64,Male,11,4,Very Positive
P2783,Dishwasher,Home Appliances,Washing Machine,545.36,64,Female,13,4,Very Positive
P2784,Bicycle,Sports,Bicycle,578.72,38,Female,25,4,Positive
P2785,Pants,Clothing,T-Shirts,99.29,39,Female,19,5,Neutral
P2786,Foundation,Beauty,Fragrance,166.41,48,Female,16,3,Neutral
P2787,Lipstick,Beauty,Hair Care,44.28,20,Male,27,3,Neutral
P2788,Vacuum Cleaner,Home Appliances,Air Conditioner,920.58,52,Male,0,5,Very Positive
P2789,Wireless Mouse,Electronics,Tablets,921.43,18,Male,16,5,Positive
P2790,Shampoo,Beauty,Skin Care,10.54,64,Male,18,1,Negative
P2791,Perfume,Beauty,Makeup,5.12,47,Female,27,1,Negative
P2792,Shoes,Clothing,Shoes,109.65,25,Male,27,3,Neutral
P2793,Sofa,Furniture,Sofa,1095.59,64,Male,0,5,Positive
P2794,Nail Polish,Beauty,Fragrance,126.47,24,Female,30,4,Positive
P2795,Cabinet,Furniture,Sofa,1343.41,65,Female,11,5,Positive
P2796,Perfume,Beauty,Makeup,97.1,59,Male,19,4,Neutral
P2797,Cabinet,Furniture,Chair,771.92,46,Male,15,4,Very Positive
P2798,Air Conditioner,Home Appliances,Refrigerator,594.84,62,Female,16,5,Positive
P2799,Wireless Mouse,Electronics,Mobile Phones,925.46,22,Female,11,5,Very Positive
P2800,Sofa,Furniture,Sofa,881.04,42,Male,29,4,Positive
P2801,Skincare Cream,Beauty,Skin Care,38.6,51,Male,20,2,Negative
P2802,Bookshelf,Furniture,Table,234.3,35,Female,17,5,Positive
P2803,Microwave,Home Appliances,Refrigerator,921.31,47,Male,16,4,Positive
P2804,Dishwasher,Home Appliances,Microwave,538.91,65,Female,14,5,Positive
P2805,Yoga Mat,Sports,Football,413.06,20,Male,11,5,Positive
P2806,Skincare Cream,Beauty,Skin Care,137.74,26,Male,49,5,Neutral
P2807,Headphones,Electronics,Speakers,533.5,42,Male,21,4,Very Positive
P2808,Air Conditioner,Home Appliances,Refrigerator,994.08,24,Female,6,5,Very Positive
P2809,Microwave,Home Appliances,Washing Machine,728.61,62,Male,2,5,Positive
P2810,Tablet,Electronics,Smartwatches,878.86,44,Female,19,4,Very Positive
P2811,Football,Sports,Bicycle,247.73,42,Female,18,4,Very Positive
P2812,Dining Table,Furniture,Chair,1326.75,44,Female,12,5,Very Positive
P2813,Bicycle,Sports,Tennis Racket,319.3,64,Male,11,5,Very Positive
P2814,Chair,Furniture,Sofa,353.86,63,Female,0,5,Very Positive
P2815,Headphones,Electronics,Tablets,667.3,27,Male,32,4,Positive
P2816,Lipstick,Beauty,Makeup,136.07,46,Female,13,5,Neutral
P2817,Air Conditioner,Home Appliances,Washing Machine,879.08,47,Female,10,5,Very Positive
P2818,Sweater,Clothing,Dresses,129.89,56,Female,13,3,Neutral
P2819,Vacuum Cleaner,Home Appliances,Microwave,434.17,57,Male,18,4,Positive
P2820,Dishwasher,Home Appliances,Refrigerator,201.51,24,Female,34,5,Positive
P2821,Lipstick,Beauty,Makeup,109.66,46,Female,11,3,Neutral
P2822,T-Shirt,Clothing,Shoes,90.43,58,Male,8,3,Neutral
P2823,T-Shirt,Clothing,T-Shirts,188.13,64,Female,19,4,Neutral
P2824,Microwave,Home Appliances,Washing Machine,168.46,62,Male,19,5,Positive
P2825,Vacuum Cleaner,Home Appliances,Air Conditioner,891.1,50,Female,16,5,Very Positive
P2826,Lipstick,Beauty,Nail Polish,172.76,41,Male,13,4,Positive
P2827,Yoga Mat,Sports,Football,512.39,35,Male,17,5,Positive
P2828,Bicycle,Sports,Bicycle,42.49,36,Female,11,1,Negative
P2829,Couch,Furniture,Sofa,1298.08,31,Male,26,4,Positive
P2830,Dress,Clothing,Shoes,121.94,40,Male,15,4,Neutral
P2831,Basketball,Sports,Tennis Racket,108.0,30,Male,17,3,Positive
P2832,Cabinet,Furniture,Sofa,1445.93,51,Male,5,5,Very Positive
P2833,Pants,Clothing,T-Shirts,169.09,30,Female,27,3,Positive
P2834,Tablet,Electronics,Headphones,528.0,42,Male,15,5,Very Positive
P2835,Refrigerator,Home Appliances,Air Conditioner,258.37,44,Female,23,5,Positive
P2836,Tennis Racket,Sports,Tennis Racket,510.78,23,Male,36,4,Positive
P2837,Jacket,Clothing,Dresses,130.08,41,Female,26,4,Positive
P2838,Sweater,Clothing,T-Shirts,153.79,49,Male,26,5,Neutral
P2839,Tablet,Electronics,Headphones,62.97,19,Female,13,3,Positive
P2840,Shampoo,Beauty,Skin Care,46.95,47,Female,24,2,Negative
P2841,Sofa,Furniture,Bookshelf,146.32,27,Female,11,5,Neutral
P2842,Laptop,Electronics,Tablets,437.87,22,Male,20,4,Very Positive
P2843,Shampoo,Beauty,Hair Care,93.93,28,Female,22,3,Neutral
P2844,Football,Sports,Bicycle,361.44,39,Male,11,5,Positive
P2845,Sofa,Furniture,Chair,968.09,26,Male,19,5,Positive
P2846,Laptop,Electronics,Tablets,915.64,45,Male,24,4,Positive
P2847,Yoga Mat,Sports,Yoga Mat,728.85,30,Male,19,4,Very Positive
P2848,Refrigerator,Home Appliances,Refrigerator,175.82,35,Female,20,4,Neutral
P2849,Washing Machine,Home Appliances,Microwave,468.39,23,Female,7,5,Positive
P2850,Bluetooth Speaker,Electronics,Smartwatches,1456.32,41,Female,12,4,Very Positive
P2851,Microwave,Home Appliances,Microwave,791.68,26,Female,14,5,Very Positive
P2852,Dishwasher,Home Appliances,Refrigerator,721.16,44,Male,25,5,Very Positive
P2853,Skincare Cream,Beauty,Skin Care,127.75,57,Female,20,5,Neutral
P2854,Air Conditioner,Home Appliances,Vacuum Cleaner,650.07,60,Male,6,4,Positive
P2855,Shoes,Clothing,Pants,78.11,63,Male,0,4,Positive
P2856,Nail Polish,Beauty,Hair Care,57.62,64,Female,9,3,Positive
P2857,Nail Polish,Beauty,Nail Polish,22.64,21,Male,16,3,Neutral
P2858,T-Shirt,Clothing,T-Shirts,87.68,24,Male,31,5,Positive
P2859,Refrigerator,Home Appliances,Air Conditioner,452.91,22,Female,35,5,Very Positive
P2860,Basketball,Sports,Bicycle,302.84,25,Male,25,4,Very Positive
P2861,Bicycle,Sports,Basketball,125.25,55,Female,2,4,Neutral
P2862,Sofa,Furniture,Bookshelf,1449.2,27,Male,25,4,Very Positive
P2863,Jacket,Clothing,Sweaters,155.55,62,Female,5,4,Positive
P2864,Yoga Mat,Sports,Yoga Mat,425.51,61,Female,1,4,Very Positive
P2865,Perfume,Beauty,Fragrance,152.68,60,Male,16,5,Positive
P2866,Refrigerator,Home Appliances,Refrigerator,801.47,48,Male,25,4,Positive
P2867,Yoga Mat,Sports,Yoga Mat,402.23,63,Female,12,5,Positive
P2868,Cabinet,Furniture,Sofa,1451.29,33,Female,11,5,Very Positive
P2869,Basketball,Sports,Yoga Mat,594.42,40,Female,22,4,Very Positive
P2870,Jeans,Clothing,Dresses,130.78,60,Male,1,5,Neutral
P2871,Bookshelf,Furniture,Bookshelf,1301.13,65,Female,10,5,Very Positive
P2872,Jeans,Clothing,Dresses,115.24,29,Female,44,3,Neutral
P2873,Dishwasher,Home Appliances,Refrigerator,154.12,25,Female,41,5,Positive
P2874,Perfume,Beauty,Fragrance,10.36,61,Male,9,2,Negative
P2875,Football,Sports,Yoga Mat,25.79,49,Female,22,1,Negative
P2876,Dishwasher,Home Appliances,Refrigerator,138.39,37,Female,23,3,Neutral
P2877,Bookshelf,Furniture,Chair,574.87,22,Female,7,5,Very Positive
P2878,Perfume,Beauty,Makeup,17.79,31,Male,19,1,Neutral
P2879,Pants,Clothing,T-Shirts,165.43,38,Female,13,3,Neutral
P2880,Nail Polish,Beauty,Hair Care,153.17,44,Female,10,5,Neutral
P2881,Pants,Clothing,Pants,172.42,38,Female,18,4,Positive
P2882,Laptop,Electronics,Smartwatches,1348.26,62,Male,20,4,Positive
P2883,Headphones,Electronics,Smartwatches,1327.16,27,Male,38,5,Positive
P2884,Tennis Racket,Sports,Yoga Mat,294.17,44,Female,26,4,Positive
P2885,Cabinet,Furniture,Bookshelf,568.13,51,Female,19,5,Very Positive
P2886,Sweater,Clothing,Pants,150.52,63,Male,13,4,Positive
P2887,Vacuum Cleaner,Home Appliances,Refrigerator,896.65,19,Female,23,5,Very Positive
P2888,Chair,Furniture,Cabinet,1471.58,26,Female,12,5,Positive
P2889,Refrigerator,Home Appliances,Refrigerator,560.51,44,Male,10,5,Positive
P2890,Yoga Mat,Sports,Yoga Mat,723.01,51,Female,6,5,Very Positive
P2891,Basketball,Sports,Yoga Mat,500.85,39,Female,21,4,Very Positive
P2892,Vacuum Cleaner,Home Appliances,Refrigerator,146.86,25,Female,48,4,Positive
P2893,Washing Machine,Home Appliances,Washing Machine,709.75,58,Female,4,4,Positive
P2894,Shampoo,Beauty,Skin Care,77.3,41,Female,17,4,Neutral
P2895,Yoga Mat,Sports,Football,307.62,45,Male,14,4,Positive
P2896,Tablet,Electronics,Headphones,1008.55,23,Male,15,5,Positive
P2897,Football,Sports,Tennis Racket,480.52,36,Male,27,5,Positive
P2898,Shoes,Clothing,Dresses,23.17,40,Male,14,1,Negative
P2899,Soccer Ball,Sports,Bicycle,350.11,40,Male,25,5,Very Positive
P2900,Jacket,Clothing,Shoes,185.62,45,Male,23,3,Neutral
P2901,Pants,Clothing,Jackets,96.39,32,Male,24,4,Neutral
P2902,Air Conditioner,Home Appliances,Washing Machine,672.81,58,Male,7,5,Positive
P2903,Jeans,Clothing,Shoes,91.18,52,Male,18,4,Positive
P2904,Basketball,Sports,Yoga Mat,745.93,58,Female,2,5,Very Positive
P2905,Tablet,Electronics,Tablets,583.36,25,Male,13,4,Positive
P2906,Soccer Ball,Sports,Bicycle,624.67,39,Female,12,5,Positive
P2907,Jacket,Clothing,T-Shirts,101.5,54,Male,1,5,Positive
P2908,Yoga Mat,Sports,Bicycle,145.21,61,Male,2,3,Neutral
P2909,Couch,Furniture,Cabinet,365.68,59,Female,16,5,Positive
P2910,Washing Machine,Home Appliances,Vacuum Cleaner,130.8,53,Male,0,3,Positive
P2911,Lipstick,Beauty,Fragrance,58.26,49,Male,12,5,Positive
P2912,Tablet,Electronics,Speakers,757.14,31,Male,13,4,Very Positive
P2913,Air Conditioner,Home Appliances,Air Conditioner,610.89,38,Male,16,5,Positive
P2914,Washing Machine,Home Appliances,Air Conditioner,334.75,48,Male,25,4,Very Positive
P2915,Nail Polish,Beauty,Hair Care,139.53,28,Male,11,5,Positive
P2916,Dress,Clothing,Dresses,181.16,55,Male,14,5,Neutral
P2917,Bluetooth Speaker,Electronics,Smartwatches,189.03,49,Female,16,5,Neutral
P2918,Dining Table,Furniture,Chair,558.63,37,Female,28,5,Very Positive
P2919,Air Conditioner,Home Appliances,Microwave,460.42,41,Female,23,5,Positive
P2920,Shoes,Clothing,Shoes,39.56,62,Male,16,2,Negative
P2921,Basketball,Sports,Basketball,630.41,44,Female,11,5,Very Positive
P2922,Tablet,Electronics,Smartwatches,1181.58,65,Female,12,4,Positive
P2923,Skincare Cream,Beauty,Skin Care,157.81,41,Female,10,3,Neutral
P2924,Sweater,Clothing,Shoes,77.44,64,Male,20,5,Neutral
P2925,T-Shirt,Clothing,Pants,67.06,63,Female,8,3,Neutral
P2926,Couch,Furniture,Sofa,1065.5,38,Female,27,4,Positive
P2927,Headphones,Electronics,Laptops,770.94,55,Male,15,5,Positive
P2928,Bicycle,Sports,Basketball,538.41,24,Male,36,5,Positive
P2929,Shampoo,Beauty,Nail Polish,174.73,35,Female,17,3,Positive
P2930,Skincare Cream,Beauty,Hair Care,56.83,44,Female,17,5,Positive
P2931,Skincare Cream,Beauty,Makeup,143.48,36,Male,26,5,Positive
P2932,Dining Table,Furniture,Bookshelf,427.46,54,Female,4,4,Very Positive
